id,signInfo,lon,lat
1217,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98215085,40.76392363
1218,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98186117,40.76381799
1219,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98166806,40.76372657
1220,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98217767,40.7638444
1221,NO STANDING ANYTIME,-73.9819926,40.76377939
1222,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98141056,40.76435837
1223,TAXI HAILING TAXI STAND,-73.98126841,40.76435837
1224,"	NO STANDING HOTEL LOADING ZONE",-73.98145884,40.76443963
1225,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98167878,40.76447214
1226,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98172706,40.7645473
1227,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.98186386,40.76454324
1228,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98193091,40.76465497
1229,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98238957,40.7647667
1230,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98240834,40.76484796
1231,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98270875,40.76490281
1232,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98259342,40.76491907
1233,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98289382,40.76504502
1234,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98360461,40.76535177
1235,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98352414,40.76524614
1236,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98319423,40.76516894
1237,3 HMP COMMERCIAL VEHICLES ONLY MONDAY-FRIDAY 7AM-6PM 6 HMP MONDAY-FRIDAY 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98324519,40.76511815
1238,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98292333,40.76580276
1239,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98279458,40.76574385
1240,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98276776,40.76581698
1241,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98235202,40.76563415
1242,3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING MON-FRI 7AM-6PM 6 HMP MON-FRI 6PM-MIDNIGHT SAT 8AM-MIDNIGHT,-73.98240834,40.76557727
1243,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98183703,40.76534568
1244,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98174584,40.76537209
1245,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98165733,40.76527661
1246,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98131669,40.76513034
1247,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98071051,40.76493532
1248,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98114234,40.76511815
1249,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.98112357,40.76504096
1250,NO STANDING ANYTIME,-73.98095995,40.76497188
1251,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98046106,40.7656504
1252,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.98042351,40.76571337
1253,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98059785,40.76570119
1254,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.98065418,40.76582104
1255,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98088753,40.76583729
1256,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.98123354,40.76596324
1257,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.98112625,40.766012
1258,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.98139983,40.76613186
1259,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.98150444,40.76606685
1260,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY 5 HMP 7PM-MIDNIGHT EXCEPT SUNDAY,-73.9821294,40.76634313
1261,"	NO STANDING ANYTIME HARD HAT TEMPORARY CONSTRUCTION REGULATION",-73.98212403,40.76642845
1262,NO STANDING ANYTIME W/SINGLE ARROW HARD HAT TEMPORARY CONSTRUCTION REGULATION,-73.98240834,40.76655237
1263,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.98252368,40.76660112
1264,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.982521,40.76649955
1265,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY 5 HMP 7PM-MIDNIGHT EXCEPT SUNDAY,-73.98238957,40.76644673
1266,NO STANDING EXCEPT COMMERCIAL VEHICLES METERED PARKING 3 HR LIMIT 7AM-7PM EXCEPT SUNDAY,-73.98000509,40.76635735
1267,"	NO STANDING ANYTIME EXCEPT AUTHORIZED VEHICLES (SINGLE ARROW)",-73.98027062,40.7665483
1268,NO STANDING FIRE ZONE W/SINGLE ARROW,-73.980335,40.76657471
1269,NO STANDING EXCEPT TRUCKS LOADING & UNLOADING 7AM-7PM EXCEPT SUNDAY,-73.98008823,40.76647314
1270,NO STANDING FIRE ZONE W/SINGLE ARROW,-73.98029208,40.76645282
1271,"	NO STANDING FIRE ZONE W/SINGLE ARROW",-73.98081243,40.7666966
1272,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98075074,40.76674738
1273,NO STANDING 7AM-7PM EXCEPT SUNDAY (ARROW),-73.98055226,40.76666206
1274,NO STANDING FIRE ZONE,-73.98053348,40.7665869
1275,NO STANDING EXCEPT COMMERCIAL VEHICLES METERED PARKING 3 HR LIMIT 7AM-7PM EXCEPT SUNDAY,-73.98112088,40.76681848
1276,NO STANDING EXCEPT COMMERCIAL VEHICLES METERED PARKING 3 HR LIMIT 7AM-7PM EXCEPT SUNDAY,-73.98152858,40.76697897
1277,NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.98138106,40.76699725
1278,NO STANDING 7AM-7PM EXCEPT SUNDAY (ARROW),-73.98109406,40.76688552
1279,"	NO STANDING HOTEL LOADING ZONE (SINGLE ARROW)",-73.98095727,40.76683067
1280,NO PARKING ANYTIME W/SINGLE ARROW/ HARD HAT TEMPORARY CONSTRUCTION REGULATION,-73.97905022,40.76603028
1281,NO PARKING 7AM-7PM EXCEPT SUNDAY,-73.97838503,40.7656829
1282,NO STANDING ANYTIME HARD HAT TEMPORARY CONSTRUCTION REGULATION,-73.97884369,40.76594293
1283,NO STANDING 7AM-7PM EXCEPT SUNDAY (ARROW),-73.97883028,40.76586777
1284,NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW,-73.97858351,40.76583526
1285,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDAY,-73.9781329,40.76564837
1286,NO PARKING 7AM-7PM EXCEPT SUNDAY,-73.97799611,40.76552648
1287,NO STANDING 8AM-7PM EXCEPT SUNDAY,-73.97793174,40.76556101
1288,"	NO STANDING HOTEL LOADING ZONE",-73.97785932,40.76553054
1289,3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-7PM EXCEPT SUNDA,-73.97774398,40.76548382
1290,NO STANDING 8AM-7PM EXCEPT SUNDAY,-73.97767156,40.76545741
1291,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97748649,40.76538021
1292,NO PARKING 7AM-7PM EXCEPT SUNDAY,-73.97758305,40.76536396
1293,NO STANDING 8AM-7PM EXCEPT SUNDAY,-73.97721559,40.76526645
1294,NO STANDING ANYTIME,-73.97734702,40.7653213
1295,NO PARKING 7AM-7PM EXCEPT SUNDAY,-73.97715926,40.76519332
1296,NO STANDING HOTEL LOADING ZONE,-73.97704124,40.76519332
1297,NO STANDING ANYTIME,-73.97693127,40.76515066
1298,NO STANDING ANYTIME,-73.97687763,40.76512628
1299,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.97646457,40.76496376
1300,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.97616416,40.76482155
1301,NO STANDING HOTEL LOADING ZONE,-73.97578865,40.76467122
1302,NO STANDING HOTEL LOADING ZONE,-73.97536218,40.76449245
1303,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.97493571,40.76430352
1304,NO STANDING ANYTIME,-73.9747104,40.76420804
1305,"	NO STANDING HOTEL LOADING ZONE",-73.97458166,40.76416335
1306,3 HMP COMMERCIAL VEHICLES ONLY 7AM-7PM EXCEPT SUNDAY,-73.97435367,40.76406583
1307,"	NO STANDING HOTEL LOADING ZONE (SINGLE ARROW)",-73.97407472,40.76402114
1308,"	NO STANDING ANYTIME TAXI STAND",-73.97377163,40.76443557
1309,NO STANDING ANYTIME TAXI STAND,-73.97381455,40.76437462
1310,NO STANDING HOTEL LOADING ZONE,-73.97396743,40.76416741
1311,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.97448242,40.76322478
1312,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97463262,40.76327963
1313,"	NO STANDING ANYTIME",-73.9747104,40.76321056
1314,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97491962,40.76330198
1315,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97491157,40.76339137
1316,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97530854,40.76346857
1317,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97519588,40.76351326
1318,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97553921,40.76365953
1319,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97575647,40.76366562
1320,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97574306,40.76375095
1321,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97594154,40.76374079
1322,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.9761132,40.76389925
1323,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW,-73.9765209,40.76398864
1324,BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW,-73.97660136,40.76401301
1325,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING",-73.97680253,40.76408818
1326,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.97673011,40.76416538
1327,NO STANDING ANYTIME,-73.97693127,40.76424664
1328,"	BUS STOP SIGN (BUS & HANDICAP SYMBOLS) NO STANDING W/ SINGLE ARROW",-73.97755355,40.76452699
1329,"	NO ENGINE IDLING NO ENGINE IDLING MAX FINE",-73.97743285,40.76447214
1330,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY,-73.97770911,40.76459606
1331,NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW,-73.97775203,40.76449651
1332,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.97767961,40.76446807
1333,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97813022,40.76476061
1334,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97785664,40.76464888
1335,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.97797197,40.76458387
1336,NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW,-73.97818655,40.7646631
1337,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.97849768,40.76480327
1338,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY,-73.9783904,40.76486422
1339,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.97887856,40.76496376
1340,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97872567,40.76500642
1341,"	NO STANDING ANYTIME",-73.97888124,40.76507955
1342,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97969127,40.76542084
1343,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97945523,40.76532536
1344,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY 3 HMP COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 10AM-4PM EXCEPT SUNDAY,-73.97907972,40.76515878
1345,NO STANDING 7AM-10AM 4PM-7PM EXCEPT SUNDAY,-73.97919506,40.76520551
1346,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.97901535,40.7650247
1347,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97916555,40.76509174
1348,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97946328,40.76520754
1349,NO STANDING ANYTIME,-73.97968858,40.76530099
1350,NO STANDING 4PM-7PM EXCEPT SUNDAY 3 HOUR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING 7AM-4PM EXCEPT SUNDAY,-73.9793399,40.76515675
1351,NO STANDING ANYTIME,-73.97805512,40.7638444
1352,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.9803189,40.76478296
1353,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97994071,40.76462653
1354,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97969931,40.76452089
1355,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97971809,40.76444979
1356,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.98038059,40.76473014
1357,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97937208,40.76431368
1358,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.97947133,40.7643665
1359,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.97936672,40.76438072
1360,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97898048,40.76421413
1361,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97884637,40.76409834
1362,NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW,-73.97855669,40.76404349
1363,NO STANDING ANYTIME,-73.9784199,40.76399067
1364,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97840917,40.76390128
1365,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97799611,40.76372657
1366,NO STANDING ANYTIME (SINGLE ARROW),-73.97722363,40.76348279
1367,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) 3AM-6AM MON & THURS,-73.97702515,40.76340356
1368,NO STANDING ANYTIME,-73.97716999,40.76338324
1369,NO STANDING ANYTIME,-73.97720754,40.76339949
1370,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) 3AM-6AM MON & THURS,-73.9766416,40.76323291
1371,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) TUESDAY FRIDAY 3AM-6AM,-73.97668451,40.76317399
1372,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) TUESDAY FRIDAY 3AM-6AM,-73.97615075,40.76295662
1373,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) 3AM-6AM MON & THURS,-73.97602201,40.7629749
1374,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) 3AM-6AM MON & THURS,-73.97561431,40.76279815
1375,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) 3AM-6AM MON & THURS W/ SINGLE ARROW,-73.97547483,40.76274533
1376,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) TUESDAY FRIDAY 3AM-6AM,-73.97562772,40.7627108
1377,NIGHT REGULATION (MOON & STARS SYMBOLS) NO PARKING (SANITATION BROOM SYMBOL) 3AM-6AM MON & THURS W/ SINGLE ARROW,-73.97494376,40.76252796
1378,NO STANDING ANYTIME,-73.97513151,40.76260516
1379,NO PARKING (SANITATION BROOM SYMBOL) MOON & STARS (SYMBOLS) TUESDAY FRIDAY 3AM-6AM,-73.97537559,40.76261735
1380,NO STANDING ANYTIME,-73.97493571,40.76243857
1381,NO STANDING ANYTIME,-73.97475064,40.7623695
1382,NO STANDING ANYTIME,-73.97512615,40.7617844
1383,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97557139,40.76197131
1384,"	NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW",-73.97532731,40.76179659
1385,"	NO STANDING ANYTIME W/ SINGLE ARROW",-73.97535145,40.76187176
1386,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97579938,40.76198553
1387,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97584498,40.76210945
1388,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97608101,40.76210539
1389,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97629291,40.76227604
1390,NO STANDING HOTEL LOADING ZONE W/ SINGLE ARROW,-73.97664964,40.76242028
1391,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97672474,40.76245279
1392,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97671402,40.76237153
1393,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97711635,40.76261531
1394,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97713244,40.7625503
1395,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97741139,40.76275346
1396,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97759914,40.76275752
1397,"	NO STANDING ANYTIME",-73.97790223,40.76295662
1398,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97846013,40.76318415
1399,NO STANDING ANYTIME W/ SINGLE ARROW,-73.97821337,40.76307851
1400,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.97836894,40.76308257
1401,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.9785862,40.76318618
1402,3 HR METERED PARKING COMMERCIAL VEHICLES ONLY OTHERS NO STANDING M-F 7AM-6PM 6 HR METERED PARKING M-F 6PM-MIDNIGHT SATURDAY 8AM-MIDNIGHT,-73.9791441,40.76340356
